-2.608905593493428654e+00;0.000000000000000000e+00;-5.807110372906444662e-02
-1.278353383011961553e+00;0.000000000000000000e+00;-9.725744484673574941e-02
-3.184381916037691160e-14;0.000000000000000000e+00;-1.060095695138529304e-01
1.278353383011898048e+00;0.000000000000000000e+00;-9.725744484673583268e-02
2.608905593493364705e+00;0.000000000000000000e+00;-5.807110372906418988e-02
-1.400000028047640788e+00;-1.334973364491842673e-07;-4.333334696987411333e-02
-6.999999527369171748e-01;3.196705053443160693e-09;-1.033333147594894114e-01
-3.339588683714959685e-14;0.000000000000000000e+00;-1.233333432075440772e-01
6.999999527368514496e-01;-3.196835157703858954e-09;-1.033333147594961837e-01
1.400000028047574840e+00;1.334972497130104685e-07;-4.333334696989850354e-02
-6.964519033250805846e-02;9.150806596185112607e-02;-4.771446150783647394e-02
-2.604723653977239484e-02;7.814708238426323894e-02;-1.019948137730164184e-01
-6.644173237564103483e-15;8.673617379884035472e-14;-1.172481161045192538e-01
2.604723653975437453e-02;-7.814708238461018364e-02;-1.019948137730394555e-01
6.964519033252057623e-02;-9.150806596176438990e-02;-4.771446150788797441e-02
